datetime,datetime_x,datetime_x,Comal River,Unnamed: 0_x,datetime_y,Comal Rv (nc),Unnamed: 0_y,datetime.1,Comal Rv (oc),datetime_y,MaxLevel
2015-10-18,2015-10-18 00:00:00,2015-10-18 00:00:00,195.0,50876,2015-10-18 00:00:00,143.0,126924,2015-10-18 00:00:00,59.6,2015-10-18,852.9
2015-10-20,2015-10-20 00:00:00,2015-10-20 00:00:00,210.0,51068,2015-10-20 00:00:00,139.0,127020,2015-10-20 00:00:00,47.9,2015-10-20,853.1
2015-10-21,2015-10-21 00:00:00,2015-10-21 00:00:00,201.0,51164,2015-10-21 00:00:00,135.0,127116,2015-10-21 00:00:00,57.0,2015-10-21,853.2
2015-10-22,2015-10-22 00:00:00,2015-10-22 00:00:00,213.0,51260,2015-10-22 00:00:00,137.0,127212,2015-10-22 00:00:00,59.6,2015-10-22,853.3
2015-10-23,2015-10-23 00:00:00,2015-10-23 00:00:00,204.0,51356,2015-10-23 00:00:00,141.0,127308,2015-10-23 00:00:00,61.6,2015-10-23,853.4
2015-10-24,2015-10-24 00:00:00,2015-10-24 00:00:00,207.0,51452,2015-10-24 00:00:00,139.0,127404,2015-10-24 00:00:00,61.6,2015-10-24,853.5
2015-10-25,2015-10-25 00:00:00,2015-10-25 00:00:00,384.0,51548,2015-10-25 00:00:00,147.0,127500,2015-10-25 00:00:00,60.9,2015-10-25,853.6
2015-10-26,2015-10-26 00:00:00,2015-10-26 00:00:00,232.0,51644,2015-10-26 00:00:00,153.0,127596,2015-10-26 00:00:00,63.6,2015-10-26,853.7
2015-10-27,2015-10-27 00:00:00,2015-10-27 00:00:00,242.0,51740,2015-10-27 00:00:00,162.0,127692,2015-10-27 00:00:00,62.2,2015-10-27,853.8
2015-10-28,2015-10-28 00:00:00,2015-10-28 00:00:00,236.0,51836,2015-10-28 00:00:00,164.0,127788,2015-10-28 00:00:00,62.2,2015-10-28,853.8
2015-10-29,2015-10-29 00:00:00,2015-10-29 00:00:00,242.0,51932,2015-10-29 00:00:00,162.0,127884,2015-10-29 00:00:00,62.9,2015-10-29,854.0
2015-11-06,2015-11-06 00:00:00,2015-11-06 00:00:00,307.0,52416,2015-11-06 00:00:00,205.0,127980,2015-11-06 00:00:00,62.9,2015-11-06,854.6
2015-11-07,2015-11-07 00:00:00,2015-11-07 00:00:00,307.0,52512,2015-11-07 00:00:00,205.0,128076,2015-11-07 00:00:00,62.2,2015-11-07,854.7
2015-11-08,2015-11-08 00:00:00,2015-11-08 00:00:00,307.0,52608,2015-11-08 00:00:00,205.0,128172,2015-11-08 00:00:00,62.9,2015-11-08,854.9
2015-11-09,2015-11-09 00:00:00,2015-11-09 00:00:00,295.0,52704,2015-11-09 00:00:00,203.0,128268,2015-11-09 00:00:00,62.2,2015-11-09,855.0
2015-11-10,2015-11-10 00:00:00,2015-11-10 00:00:00,314.0,52800,2015-11-10 00:00:00,205.0,128364,2015-11-10 00:00:00,64.9,2015-11-10,855.1
2015-11-11,2015-11-11 00:00:00,2015-11-11 00:00:00,295.0,52896,2015-11-11 00:00:00,205.0,128460,2015-11-11 00:00:00,64.9,2015-11-11,855.1
2015-11-12,2015-11-12 00:00:00,2015-11-12 00:00:00,307.0,52992,2015-11-12 00:00:00,213.0,128556,2015-11-12 00:00:00,59.6,2015-11-12,855.2
2015-11-13,2015-11-13 00:00:00,2015-11-13 00:00:00,292.0,53088,2015-11-13 00:00:00,211.0,128652,2015-11-13 00:00:00,59.6,2015-11-13,855.3
2015-11-14,2015-11-14 00:00:00,2015-11-14 00:00:00,303.0,53184,2015-11-14 00:00:00,213.0,128748,2015-11-14 00:00:00,61.6,2015-11-14,855.4
2015-11-15,2015-11-15 00:00:00,2015-11-15 00:00:00,292.0,53280,2015-11-15 00:00:00,213.0,128844,2015-11-15 00:00:00,59.0,2015-11-15,855.5
2015-11-16,2015-11-16 00:00:00,2015-11-16 00:00:00,303.0,53376,2015-11-16 00:00:00,216.0,128940,2015-11-16 00:00:00,59.0,2015-11-16,855.6
2015-11-17,2015-11-17 00:00:00,2015-11-17 00:00:00,292.0,53472,2015-11-17 00:00:00,211.0,129036,2015-11-17 00:00:00,63.6,2015-11-17,855.7
2015-11-18,2015-11-18 00:00:00,2015-11-18 00:00:00,307.0,53568,2015-11-18 00:00:00,213.0,129132,2015-11-18 00:00:00,63.6,2015-11-18,855.8
2015-11-19,2015-11-19 00:00:00,2015-11-19 00:00:00,307.0,53664,2015-11-19 00:00:00,211.0,129228,2015-11-19 00:00:00,62.9,2015-11-19,855.8
2015-11-20,2015-11-20 00:00:00,2015-11-20 00:00:00,295.0,53760,2015-11-20 00:00:00,211.0,129324,2015-11-20 00:00:00,63.6,2015-11-20,855.9
2015-11-21,2015-11-21 00:00:00,2015-11-21 00:00:00,299.0,53856,2015-11-21 00:00:00,213.0,129420,2015-11-21 00:00:00,62.9,2015-11-21,856.0
2015-11-22,2015-11-22 00:00:00,2015-11-22 00:00:00,299.0,53952,2015-11-22 00:00:00,213.0,129516,2015-11-22 00:00:00,62.9,2015-11-22,856.1
2015-11-23,2015-11-23 00:00:00,2015-11-23 00:00:00,299.0,54048,2015-11-23 00:00:00,211.0,129612,2015-11-23 00:00:00,62.2,2015-11-23,856.2
2015-11-24,2015-11-24 00:00:00,2015-11-24 00:00:00,299.0,54144,2015-11-24 00:00:00,211.0,129708,2015-11-24 00:00:00,62.9,2015-11-24,856.3
2015-11-25,2015-11-25 00:00:00,2015-11-25 00:00:00,303.0,54240,2015-11-25 00:00:00,213.0,129804,2015-11-25 00:00:00,62.9,2015-11-25,856.3
2015-11-26,2015-11-26 00:00:00,2015-11-26 00:00:00,295.0,54336,2015-11-26 00:00:00,208.0,129900,2015-11-26 00:00:00,62.2,2015-11-26,856.4
2015-11-27,2015-11-27 00:00:00,2015-11-27 00:00:00,322.0,54432,2015-11-27 00:00:00,213.0,129996,2015-11-27 00:00:00,62.9,2015-11-27,856.5
2015-11-28,2015-11-28 00:00:00,2015-11-28 00:00:00,292.0,54528,2015-11-28 00:00:00,213.0,130092,2015-11-28 00:00:00,62.2,2015-11-28,856.6
2015-11-29,2015-11-29 00:00:00,2015-11-29 00:00:00,334.0,54624,2015-11-29 00:00:00,216.0,130188,2015-11-29 00:00:00,62.2,2015-11-29,856.7
2015-11-30,2015-11-30 00:00:00,2015-11-30 00:00:00,322.0,54720,2015-11-30 00:00:00,218.0,130284,2015-11-30 00:00:00,62.2,2015-11-30,856.8
2015-12-01,2015-12-01 00:00:00,2015-12-01 00:00:00,314.0,54816,2015-12-01 00:00:00,218.0,130380,2015-12-01 00:00:00,62.2,2015-12-01,856.8
2015-12-02,2015-12-02 00:00:00,2015-12-02 00:00:00,311.0,54912,2015-12-02 00:00:00,218.0,130476,2015-12-02 00:00:00,61.6,2015-12-02,856.9
2015-12-03,2015-12-03 00:00:00,2015-12-03 00:00:00,314.0,55008,2015-12-03 00:00:00,221.0,130572,2015-12-03 00:00:00,61.6,2015-12-03,857.0
2015-12-04,2015-12-04 00:00:00,2015-12-04 00:00:00,303.0,55104,2015-12-04 00:00:00,218.0,130668,2015-12-04 00:00:00,60.9,2015-12-04,857.0
2015-12-05,2015-12-05 00:00:00,2015-12-05 00:00:00,318.0,55200,2015-12-05 00:00:00,221.0,130764,2015-12-05 00:00:00,60.9,2015-12-05,857.1
2015-12-06,2015-12-06 00:00:00,2015-12-06 00:00:00,303.0,55296,2015-12-06 00:00:00,216.0,130860,2015-12-06 00:00:00,60.9,2015-12-06,857.2
2015-12-07,2015-12-07 00:00:00,2015-12-07 00:00:00,314.0,55392,2015-12-07 00:00:00,221.0,130956,2015-12-07 00:00:00,60.3,2015-12-07,857.3
2015-12-08,2015-12-08 00:00:00,2015-12-08 00:00:00,314.0,55488,2015-12-08 00:00:00,218.0,131052,2015-12-08 00:00:00,59.6,2015-12-08,857.4
2015-12-09,2015-12-09 00:00:00,2015-12-09 00:00:00,303.0,55584,2015-12-09 00:00:00,224.0,131148,2015-12-09 00:00:00,60.9,2015-12-09,857.5
2015-12-10,2015-12-10 00:00:00,2015-12-10 00:00:00,311.0,55680,2015-12-10 00:00:00,221.0,131244,2015-12-10 00:00:00,60.9,2015-12-10,857.6
2015-12-11,2015-12-11 00:00:00,2015-12-11 00:00:00,311.0,55776,2015-12-11 00:00:00,224.0,131340,2015-12-11 00:00:00,60.3,2015-12-11,857.7
2015-12-12,2015-12-12 00:00:00,2015-12-12 00:00:00,299.0,55872,2015-12-12 00:00:00,224.0,131436,2015-12-12 00:00:00,60.3,2015-12-12,857.8
2015-12-13,2015-12-13 00:00:00,2015-12-13 00:00:00,314.0,55968,2015-12-13 00:00:00,224.0,131532,2015-12-13 00:00:00,59.6,2015-12-13,857.8
2015-12-14,2015-12-14 00:00:00,2015-12-14 00:00:00,350.0,56064,2015-12-14 00:00:00,224.0,131628,2015-12-14 00:00:00,59.0,2015-12-14,857.9
2015-12-15,2015-12-15 00:00:00,2015-12-15 00:00:00,322.0,56160,2015-12-15 00:00:00,224.0,131723,2015-12-15 00:00:00,64.9,2015-12-15,858.0
2015-12-16,2015-12-16 00:00:00,2015-12-16 00:00:00,314.0,56256,2015-12-16 00:00:00,224.0,131819,2015-12-16 00:00:00,58.3,2015-12-16,858.1
2015-12-17,2015-12-17 00:00:00,2015-12-17 00:00:00,314.0,56352,2015-12-17 00:00:00,224.0,131915,2015-12-17 00:00:00,58.3,2015-12-17,858.1
2015-12-18,2015-12-18 00:00:00,2015-12-18 00:00:00,299.0,56448,2015-12-18 00:00:00,224.0,132011,2015-12-18 00:00:00,58.3,2015-12-18,858.1
2015-12-19,2015-12-19 00:00:00,2015-12-19 00:00:00,299.0,56544,2015-12-19 00:00:00,224.0,132107,2015-12-19 00:00:00,60.3,2015-12-19,858.2
2015-12-20,2015-12-20 00:00:00,2015-12-20 00:00:00,295.0,56640,2015-12-20 00:00:00,224.0,132203,2015-12-20 00:00:00,60.3,2015-12-20,858.4
2015-12-21,2015-12-21 00:00:00,2015-12-21 00:00:00,292.0,56736,2015-12-21 00:00:00,226.0,132299,2015-12-21 00:00:00,60.3,2015-12-21,858.4
2015-12-22,2015-12-22 00:00:00,2015-12-22 00:00:00,311.0,56832,2015-12-22 00:00:00,224.0,132395,2015-12-22 00:00:00,60.3,2015-12-22,858.5
2015-12-23,2015-12-23 00:00:00,2015-12-23 00:00:00,295.0,56928,2015-12-23 00:00:00,226.0,132491,2015-12-23 00:00:00,60.3,2015-12-23,858.6
2015-12-24,2015-12-24 00:00:00,2015-12-24 00:00:00,314.0,57024,2015-12-24 00:00:00,248.0,132587,2015-12-24 00:00:00,61.6,2015-12-24,858.6
2015-12-25,2015-12-25 00:00:00,2015-12-25 00:00:00,314.0,57120,2015-12-25 00:00:00,254.0,132683,2015-12-25 00:00:00,62.2,2015-12-25,858.7
2015-12-26,2015-12-26 00:00:00,2015-12-26 00:00:00,299.0,57216,2015-12-26 00:00:00,237.0,132779,2015-12-26 00:00:00,61.6,2015-12-26,858.8
2015-12-27,2015-12-27 00:00:00,2015-12-27 00:00:00,318.0,57312,2015-12-27 00:00:00,240.0,132875,2015-12-27 00:00:00,61.6,2015-12-27,858.9
2015-12-28,2015-12-28 00:00:00,2015-12-28 00:00:00,363.0,57408,2015-12-28 00:00:00,240.0,132971,2015-12-28 00:00:00,62.9,2015-12-28,858.9
2015-12-29,2015-12-29 00:00:00,2015-12-29 00:00:00,311.0,57504,2015-12-29 00:00:00,224.0,133067,2015-12-29 00:00:00,62.2,2015-12-29,859.0
2015-12-30,2015-12-30 00:00:00,2015-12-30 00:00:00,314.0,57600,2015-12-30 00:00:00,226.0,133163,2015-12-30 00:00:00,62.2,2015-12-30,859.0
2015-12-31,2015-12-31 00:00:00,2015-12-31 00:00:00,322.0,57696,2015-12-31 00:00:00,229.0,133259,2015-12-31 00:00:00,62.2,2015-12-31,859.0
2016-01-01,2016-01-01 00:00:00,2016-01-01 00:00:00,314.0,57792,2016-01-01 00:00:00,226.0,133355,2016-01-01 00:00:00,62.2,2016-01-01,859.1
2016-01-02,2016-01-02 00:00:00,2016-01-02 00:00:00,314.0,57888,2016-01-02 00:00:00,229.0,133451,2016-01-02 00:00:00,62.2,2016-01-02,859.2
2016-01-03,2016-01-03 00:00:00,2016-01-03 00:00:00,318.0,57984,2016-01-03 00:00:00,229.0,133547,2016-01-03 00:00:00,62.2,2016-01-03,859.3
2016-01-04,2016-01-04 00:00:00,2016-01-04 00:00:00,346.0,58080,2016-01-04 00:00:00,229.0,133643,2016-01-04 00:00:00,61.6,2016-01-04,859.3
2016-01-05,2016-01-05 00:00:00,2016-01-05 00:00:00,334.0,58176,2016-01-05 00:00:00,229.0,133739,2016-01-05 00:00:00,61.6,2016-01-05,859.4
2016-01-06,2016-01-06 00:00:00,2016-01-06 00:00:00,322.0,58272,2016-01-06 00:00:00,234.0,133835,2016-01-06 00:00:00,60.3,2016-01-06,859.5
2016-01-07,2016-01-07 00:00:00,2016-01-07 00:00:00,314.0,58368,2016-01-07 00:00:00,231.0,133931,2016-01-07 00:00:00,60.3,2016-01-07,859.6
2016-01-08,2016-01-08 00:00:00,2016-01-08 00:00:00,314.0,58464,2016-01-08 00:00:00,231.0,134027,2016-01-08 00:00:00,60.3,2016-01-08,859.7
2016-01-09,2016-01-09 00:00:00,2016-01-09 00:00:00,334.0,58560,2016-01-09 00:00:00,237.0,134123,2016-01-09 00:00:00,58.3,2016-01-09,859.7
2016-01-10,2016-01-10 00:00:00,2016-01-10 00:00:00,318.0,58656,2016-01-10 00:00:00,237.0,134219,2016-01-10 00:00:00,58.3,2016-01-10,859.8
2016-01-11,2016-01-11 00:00:00,2016-01-11 00:00:00,326.0,58752,2016-01-11 00:00:00,234.0,134315,2016-01-11 00:00:00,59.0,2016-01-11,859.8
2016-01-12,2016-01-12 00:00:00,2016-01-12 00:00:00,322.0,58848,2016-01-12 00:00:00,237.0,134411,2016-01-12 00:00:00,55.7,2016-01-12,859.9
2016-01-13,2016-01-13 00:00:00,2016-01-13 00:00:00,330.0,58944,2016-01-13 00:00:00,231.0,134507,2016-01-13 00:00:00,64.9,2016-01-13,860.0
2016-01-14,2016-01-14 00:00:00,2016-01-14 00:00:00,334.0,59040,2016-01-14 00:00:00,231.0,134603,2016-01-14 00:00:00,63.6,2016-01-14,860.1
2016-01-15,2016-01-15 00:00:00,2016-01-15 00:00:00,330.0,59136,2016-01-15 00:00:00,234.0,134699,2016-01-15 00:00:00,62.9,2016-01-15,860.2
2016-01-16,2016-01-16 00:00:00,2016-01-16 00:00:00,334.0,59232,2016-01-16 00:00:00,229.0,134795,2016-01-16 00:00:00,64.2,2016-01-16,860.2
2016-01-17,2016-01-17 00:00:00,2016-01-17 00:00:00,334.0,59328,2016-01-17 00:00:00,224.0,134891,2016-01-17 00:00:00,64.2,2016-01-17,860.2
2016-01-18,2016-01-18 00:00:00,2016-01-18 00:00:00,326.0,59424,2016-01-18 00:00:00,231.0,134987,2016-01-18 00:00:00,65.5,2016-01-18,860.3
2016-01-19,2016-01-19 00:00:00,2016-01-19 00:00:00,346.0,59520,2016-01-19 00:00:00,226.0,135083,2016-01-19 00:00:00,64.9,2016-01-19,860.4
2016-01-20,2016-01-20 00:00:00,2016-01-20 00:00:00,330.0,59616,2016-01-20 00:00:00,240.0,135179,2016-01-20 00:00:00,59.0,2016-01-20,860.4
2016-01-21,2016-01-21 00:00:00,2016-01-21 00:00:00,334.0,59712,2016-01-21 00:00:00,234.0,135275,2016-01-21 00:00:00,60.9,2016-01-21,860.5
2016-01-22,2016-01-22 00:00:00,2016-01-22 00:00:00,334.0,59808,2016-01-22 00:00:00,231.0,135371,2016-01-22 00:00:00,61.6,2016-01-22,860.5
2016-01-23,2016-01-23 00:00:00,2016-01-23 00:00:00,314.0,59904,2016-01-23 00:00:00,229.0,135467,2016-01-23 00:00:00,61.6,2016-01-23,860.6
2016-01-24,2016-01-24 00:00:00,2016-01-24 00:00:00,322.0,60000,2016-01-24 00:00:00,234.0,135563,2016-01-24 00:00:00,60.9,2016-01-24,860.7
2016-01-25,2016-01-25 00:00:00,2016-01-25 00:00:00,334.0,60096,2016-01-25 00:00:00,231.0,135659,2016-01-25 00:00:00,60.9,2016-01-25,860.7
2016-01-26,2016-01-26 00:00:00,2016-01-26 00:00:00,318.0,60192,2016-01-26 00:00:00,229.0,135755,2016-01-26 00:00:00,61.6,2016-01-26,860.8
2016-01-27,2016-01-27 00:00:00,2016-01-27 00:00:00,314.0,60288,2016-01-27 00:00:00,226.0,135851,2016-01-27 00:00:00,61.6,2016-01-27,860.8
2016-01-28,2016-01-28 00:00:00,2016-01-28 00:00:00,303.0,60384,2016-01-28 00:00:00,226.0,135947,2016-01-28 00:00:00,61.6,2016-01-28,860.9
2016-01-29,2016-01-29 00:00:00,2016-01-29 00:00:00,326.0,60480,2016-01-29 00:00:00,231.0,136043,2016-01-29 00:00:00,61.6,2016-01-29,860.9
2016-01-30,2016-01-30 00:00:00,2016-01-30 00:00:00,330.0,60576,2016-01-30 00:00:00,231.0,136139,2016-01-30 00:00:00,60.9,2016-01-30,861.0
2016-01-31,2016-01-31 00:00:00,2016-01-31 00:00:00,322.0,60672,2016-01-31 00:00:00,231.0,136235,2016-01-31 00:00:00,60.9,2016-01-31,861.1
2016-02-01,2016-02-01 00:00:00,2016-02-01 00:00:00,299.0,60768,2016-02-01 00:00:00,226.0,136331,2016-02-01 00:00:00,60.9,2016-02-01,861.1
2016-02-02,2016-02-02 00:00:00,2016-02-02 00:00:00,299.0,60864,2016-02-02 00:00:00,234.0,136427,2016-02-02 00:00:00,58.3,2016-02-02,861.1
2016-02-03,2016-02-03 00:00:00,2016-02-03 00:00:00,295.0,60960,2016-02-03 00:00:00,231.0,136523,2016-02-03 00:00:00,58.3,2016-02-03,861.1
2016-02-04,2016-02-04 00:00:00,2016-02-04 00:00:00,303.0,61056,2016-02-04 00:00:00,229.0,136619,2016-02-04 00:00:00,58.3,2016-02-04,861.2
2016-02-05,2016-02-05 00:00:00,2016-02-05 00:00:00,314.0,61152,2016-02-05 00:00:00,229.0,136715,2016-02-05 00:00:00,58.3,2016-02-05,861.3
2016-02-06,2016-02-06 00:00:00,2016-02-06 00:00:00,299.0,61248,2016-02-06 00:00:00,226.0,136811,2016-02-06 00:00:00,57.6,2016-02-06,861.3
2016-02-07,2016-02-07 00:00:00,2016-02-07 00:00:00,284.0,61344,2016-02-07 00:00:00,229.0,136907,2016-02-07 00:00:00,57.0,2016-02-07,861.4
2016-02-08,2016-02-08 00:00:00,2016-02-08 00:00:00,284.0,61440,2016-02-08 00:00:00,226.0,137003,2016-02-08 00:00:00,56.3,2016-02-08,861.4
2016-02-09,2016-02-09 00:00:00,2016-02-09 00:00:00,288.0,61536,2016-02-09 00:00:00,229.0,137099,2016-02-09 00:00:00,57.0,2016-02-09,861.5
2016-02-10,2016-02-10 00:00:00,2016-02-10 00:00:00,288.0,61632,2016-02-10 00:00:00,226.0,137195,2016-02-10 00:00:00,56.3,2016-02-10,861.5
2016-02-11,2016-02-11 00:00:00,2016-02-11 00:00:00,303.0,61728,2016-02-11 00:00:00,226.0,137291,2016-02-11 00:00:00,55.7,2016-02-11,861.6
2016-02-12,2016-02-12 00:00:00,2016-02-12 00:00:00,288.0,61824,2016-02-12 00:00:00,226.0,137387,2016-02-12 00:00:00,55.7,2016-02-12,861.6
2016-02-13,2016-02-13 00:00:00,2016-02-13 00:00:00,299.0,61920,2016-02-13 00:00:00,224.0,137483,2016-02-13 00:00:00,54.4,2016-02-13,861.7
2016-02-14,2016-02-14 00:00:00,2016-02-14 00:00:00,288.0,62016,2016-02-14 00:00:00,221.0,137579,2016-02-14 00:00:00,55.0,2016-02-14,861.7
2016-02-15,2016-02-15 00:00:00,2016-02-15 00:00:00,307.0,62112,2016-02-15 00:00:00,226.0,137675,2016-02-15 00:00:00,55.0,2016-02-15,861.8
2016-02-16,2016-02-16 00:00:00,2016-02-16 00:00:00,284.0,62208,2016-02-16 00:00:00,224.0,137771,2016-02-16 00:00:00,56.3,2016-02-16,861.8
2016-02-17,2016-02-17 00:00:00,2016-02-17 00:00:00,288.0,62304,2016-02-17 00:00:00,221.0,137867,2016-02-17 00:00:00,56.3,2016-02-17,861.7
2016-02-19,2016-02-19 00:00:00,2016-02-19 00:00:00,311.0,62496,2016-02-19 00:00:00,211.0,137963,2016-02-19 00:00:00,64.9,2016-02-19,861.7
2016-02-20,2016-02-20 00:00:00,2016-02-20 00:00:00,311.0,62592,2016-02-20 00:00:00,211.0,138059,2016-02-20 00:00:00,62.9,2016-02-20,861.7
2016-02-21,2016-02-21 00:00:00,2016-02-21 00:00:00,277.0,62688,2016-02-21 00:00:00,208.0,138155,2016-02-21 00:00:00,62.9,2016-02-21,861.8
2016-02-22,2016-02-22 00:00:00,2016-02-22 00:00:00,277.0,62784,2016-02-22 00:00:00,211.0,138251,2016-02-22 00:00:00,63.6,2016-02-22,861.9
2016-02-23,2016-02-23 00:00:00,2016-02-23 00:00:00,281.0,62880,2016-02-23 00:00:00,211.0,138347,2016-02-23 00:00:00,63.6,2016-02-23,861.9
2016-02-24,2016-02-24 00:00:00,2016-02-24 00:00:00,295.0,62976,2016-02-24 00:00:00,205.0,138443,2016-02-24 00:00:00,65.5,2016-02-24,861.9
2016-02-25,2016-02-25 00:00:00,2016-02-25 00:00:00,277.0,63072,2016-02-25 00:00:00,205.0,138539,2016-02-25 00:00:00,64.2,2016-02-25,862.0
2016-02-26,2016-02-26 00:00:00,2016-02-26 00:00:00,281.0,63168,2016-02-26 00:00:00,205.0,138635,2016-02-26 00:00:00,63.6,2016-02-26,862.0
2016-02-27,2016-02-27 00:00:00,2016-02-27 00:00:00,273.0,63264,2016-02-27 00:00:00,213.0,138731,2016-02-27 00:00:00,55.7,2016-02-27,862.1
2016-02-28,2016-02-28 00:00:00,2016-02-28 00:00:00,284.0,63360,2016-02-28 00:00:00,216.0,138827,2016-02-28 00:00:00,55.7,2016-02-28,862.2
2016-02-29,2016-02-29 00:00:00,2016-02-29 00:00:00,284.0,63456,2016-02-29 00:00:00,213.0,138923,2016-02-29 00:00:00,55.7,2016-02-29,862.2
2016-03-01,2016-03-01 00:00:00,2016-03-01 00:00:00,295.0,63552,2016-03-01 00:00:00,211.0,139019,2016-03-01 00:00:00,55.7,2016-03-01,862.2
2016-03-02,2016-03-02 00:00:00,2016-03-02 00:00:00,288.0,63648,2016-03-02 00:00:00,205.0,139115,2016-03-02 00:00:00,61.6,2016-03-02,862.3
2016-03-03,2016-03-03 00:00:00,2016-03-03 00:00:00,307.0,63744,2016-03-03 00:00:00,211.0,139211,2016-03-03 00:00:00,62.2,2016-03-03,862.3
2016-03-04,2016-03-04 00:00:00,2016-03-04 00:00:00,288.0,63840,2016-03-04 00:00:00,216.0,139307,2016-03-04 00:00:00,64.2,2016-03-04,862.3
2016-03-05,2016-03-05 00:00:00,2016-03-05 00:00:00,277.0,63936,2016-03-05 00:00:00,208.0,139403,2016-03-05 00:00:00,64.2,2016-03-05,862.4
2016-03-06,2016-03-06 00:00:00,2016-03-06 00:00:00,295.0,64032,2016-03-06 00:00:00,213.0,139499,2016-03-06 00:00:00,64.2,2016-03-06,862.4
2016-03-07,2016-03-07 00:00:00,2016-03-07 00:00:00,295.0,64128,2016-03-07 00:00:00,211.0,139595,2016-03-07 00:00:00,64.2,2016-03-07,862.5
2016-03-08,2016-03-08 00:00:00,2016-03-08 00:00:00,284.0,64224,2016-03-08 00:00:00,208.0,139691,2016-03-08 00:00:00,66.2,2016-03-08,862.6
2016-03-10,2016-03-10 00:00:00,2016-03-10 00:00:00,397.0,64320,2016-03-10 00:00:00,213.0,139883,2016-03-10 00:00:00,62.9,2016-03-10,862.7
2016-03-11,2016-03-11 00:00:00,2016-03-11 00:00:00,384.0,64416,2016-03-11 00:00:00,213.0,139979,2016-03-11 00:00:00,62.2,2016-03-11,862.8
2016-03-12,2016-03-12 00:00:00,2016-03-12 00:00:00,406.0,64512,2016-03-12 00:00:00,216.0,140075,2016-03-12 00:00:00,62.2,2016-03-12,862.9
2016-03-13,2016-03-13 00:00:00,2016-03-13 00:00:00,363.0,64608,2016-03-13 00:00:00,216.0,140171,2016-03-13 00:00:00,60.3,2016-03-13,862.9
2016-03-14,2016-03-14 00:00:00,2016-03-14 00:00:00,338.0,64700,2016-03-14 00:00:00,216.0,140263,2016-03-14 00:00:00,60.3,2016-03-14,862.9
2016-03-15,2016-03-15 00:00:00,2016-03-15 00:00:00,322.0,64796,2016-03-15 00:00:00,216.0,140359,2016-03-15 00:00:00,60.3,2016-03-15,863.0
2016-03-16,2016-03-16 00:00:00,2016-03-16 00:00:00,314.0,64892,2016-03-16 00:00:00,216.0,140455,2016-03-16 00:00:00,60.9,2016-03-16,863.1
2016-03-17,2016-03-17 00:00:00,2016-03-17 00:00:00,303.0,64988,2016-03-17 00:00:00,213.0,140551,2016-03-17 00:00:00,60.3,2016-03-17,863.1
2016-03-18,2016-03-18 00:00:00,2016-03-18 00:00:00,299.0,65084,2016-03-18 00:00:00,213.0,140647,2016-03-18 00:00:00,60.3,2016-03-18,863.2
2016-03-19,2016-03-19 00:00:00,2016-03-19 00:00:00,318.0,65180,2016-03-19 00:00:00,216.0,140743,2016-03-19 00:00:00,60.3,2016-03-19,863.2
2016-03-20,2016-03-20 00:00:00,2016-03-20 00:00:00,307.0,65276,2016-03-20 00:00:00,213.0,140839,2016-03-20 00:00:00,60.3,2016-03-20,863.2
2016-03-21,2016-03-21 00:00:00,2016-03-21 00:00:00,299.0,65372,2016-03-21 00:00:00,216.0,140935,2016-03-21 00:00:00,60.3,2016-03-21,863.2
2016-03-22,2016-03-22 00:00:00,2016-03-22 00:00:00,307.0,65468,2016-03-22 00:00:00,216.0,141031,2016-03-22 00:00:00,60.3,2016-03-22,863.3
2016-03-23,2016-03-23 00:00:00,2016-03-23 00:00:00,299.0,65564,2016-03-23 00:00:00,221.0,141127,2016-03-23 00:00:00,60.3,2016-03-23,863.3
2016-03-24,2016-03-24 00:00:00,2016-03-24 00:00:00,307.0,65660,2016-03-24 00:00:00,216.0,141223,2016-03-24 00:00:00,60.3,2016-03-24,863.4
2016-03-25,2016-03-25 00:00:00,2016-03-25 00:00:00,307.0,65756,2016-03-25 00:00:00,213.0,141319,2016-03-25 00:00:00,60.3,2016-03-25,863.5
2016-03-26,2016-03-26 00:00:00,2016-03-26 00:00:00,295.0,65852,2016-03-26 00:00:00,216.0,141415,2016-03-26 00:00:00,59.6,2016-03-26,863.5
2016-03-27,2016-03-27 00:00:00,2016-03-27 00:00:00,303.0,65948,2016-03-27 00:00:00,218.0,141511,2016-03-27 00:00:00,59.6,2016-03-27,863.5
2016-03-28,2016-03-28 00:00:00,2016-03-28 00:00:00,303.0,66044,2016-03-28 00:00:00,218.0,141607,2016-03-28 00:00:00,59.6,2016-03-28,863.6
2016-03-29,2016-03-29 00:00:00,2016-03-29 00:00:00,295.0,66140,2016-03-29 00:00:00,221.0,141703,2016-03-29 00:00:00,59.6,2016-03-29,863.6
2016-03-30,2016-03-30 00:00:00,2016-03-30 00:00:00,292.0,66236,2016-03-30 00:00:00,218.0,141799,2016-03-30 00:00:00,59.6,2016-03-30,863.6
2016-03-31,2016-03-31 00:00:00,2016-03-31 00:00:00,307.0,66332,2016-03-31 00:00:00,218.0,141895,2016-03-31 00:00:00,59.6,2016-03-31,863.7
2016-04-01,2016-04-01 00:00:00,2016-04-01 00:00:00,311.0,66428,2016-04-01 00:00:00,218.0,141991,2016-04-01 00:00:00,59.6,2016-04-01,863.7
2016-04-02,2016-04-02 00:00:00,2016-04-02 00:00:00,295.0,66524,2016-04-02 00:00:00,216.0,142087,2016-04-02 00:00:00,59.6,2016-04-02,863.7
